Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2018-08-28 17:04:58.472 -0400,"Success",0:00:00,0,0,0,"20180828_170458.472/LogFile.txt","","",1
2018-08-28 17:08:20.876 -0400,"Success",0:00:00,0,0,0,"20180828_170820.876/LogFile.txt","","",1
2018-08-29 09:38:17.817 -0400,"Success",0:00:00,0,0,0,"20180829_093817.817/LogFile.txt","","",1
2018-08-29 09:47:53.043 -0400,"Success",0:00:00,0,0,0,"20180829_094753.043/LogFile.txt","","",1
2018-08-29 11:55:02.829 -0400,"Success",0:00:00,0,0,0,"20180829_115502.829/LogFile.txt","","",1
2018-09-05 10:26:36.764 -0400,"Success",0:00:00,0,0,0,"20180905_102636.764/LogFile.txt","","",1
2018-09-05 10:38:47.202 -0400,"Success",0:00:00,0,0,0,"20180905_103847.202/LogFile.txt","","",1
2018-09-05 11:02:04.766 -0400,"Success",0:00:00,0,0,0,"20180905_110204.766/LogFile.txt","","",1
2018-09-05 11:07:03.223 -0400,"Success",0:00:00,0,0,0,"20180905_110703.223/LogFile.txt","","",1
2018-09-05 11:13:04.890 -0400,"Success",0:00:00,0,0,0,"20180905_111304.890/LogFile.txt","","",1
2018-09-05 11:32:50.233 -0400,"Success",0:00:00,0,0,0,"20180905_113250.233/LogFile.txt","","",1
2018-09-05 11:35:52.573 -0400,"Success",0:00:00,0,0,0,"20180905_113552.573/LogFile.txt","","",1
2018-09-05 11:37:02.754 -0400,"Success",0:00:00,0,0,0,"20180905_113702.754/LogFile.txt","","",1
2018-09-05 14:28:19.509 -0400,"Success",0:00:00,0,0,0,"20180905_142819.509/LogFile.txt","","",1
2018-09-05 14:31:17.795 -0400,"Success",0:00:00,0,0,0,"20180905_143117.795/LogFile.txt","","",1
2018-09-05 14:32:16.059 -0400,"Success",0:00:00,0,0,0,"20180905_143216.059/LogFile.txt","","",1
2018-09-05 14:33:13.999 -0400,"Success",0:00:00,0,0,0,"20180905_143313.999/LogFile.txt","","",1
2018-09-05 14:41:57.806 -0400,"Success",0:00:00,0,0,0,"20180905_144157.806/LogFile.txt","","",1
2018-09-05 14:44:38.839 -0400,"Success",0:00:00,0,0,0,"20180905_144438.839/LogFile.txt","","",1
2018-09-05 16:19:03.229 -0400,"Success",0:00:00,0,0,0,"20180905_161903.229/LogFile.txt","","",1
2018-09-05 16:24:43.761 -0400,"Success",0:00:00,0,0,0,"20180905_162443.761/LogFile.txt","","",1
2018-09-05 16:28:31.229 -0400,"Success",0:00:00,0,0,0,"20180905_162831.229/LogFile.txt","","",1
2018-09-05 16:29:53.985 -0400,"Success",0:00:00,0,0,0,"20180905_162953.985/LogFile.txt","","",1
2018-09-05 16:37:01.575 -0400,"Success",0:00:00,0,0,0,"20180905_163701.575/LogFile.txt","","",1
2018-09-05 16:40:37.708 -0400,"Success",0:00:00,0,0,0,"20180905_164037.708/LogFile.txt","","",1
2018-09-05 16:51:13.403 -0400,"Success",0:00:00,0,0,0,"20180905_165113.403/LogFile.txt","","",1
2018-09-05 17:00:28.548 -0400,"Success",0:00:00,0,0,0,"20180905_170028.548/LogFile.txt","","",1
2018-09-05 17:22:09.831 -0400,"Success",0:00:00,0,0,0,"20180905_172209.831/LogFile.txt","","",1
2018-09-05 17:28:19.902 -0400,"Success",0:00:00,0,0,0,"20180905_172819.902/LogFile.txt","","",1
2018-09-05 17:30:08.392 -0400,"Success",0:00:00,0,0,0,"20180905_173008.392/LogFile.txt","","",1
2018-09-06 10:07:50.475 -0400,"Success",0:00:00,0,0,0,"20180906_100750.475/LogFile.txt","","",1
2018-09-06 10:14:02.548 -0400,"Success",0:00:00,0,0,0,"20180906_101402.548/LogFile.txt","","",1
2018-09-06 10:19:20.994 -0400,"Success",0:00:00,0,0,0,"20180906_101920.994/LogFile.txt","","",1
2018-09-08 16:01:25.296 -0400,"Success",0:00:00,0,0,0,"20180908_160125.296/LogFile.txt","","",1
2018-09-08 17:30:28.596 -0400,"Success",0:00:00,0,0,0,"20180908_173028.596/LogFile.txt","","",1
2018-09-08 17:45:55.019 -0400,"Success",0:00:00,0,0,0,"20180908_174555.019/LogFile.txt","","",1
2018-09-08 17:52:50.502 -0400,"Success",0:00:00,0,0,0,"20180908_175250.502/LogFile.txt","","",1
2018-09-08 17:59:03.657 -0400,"Success",0:00:00,0,0,0,"20180908_175903.657/LogFile.txt","","",1
2018-09-08 18:01:36.782 -0400,"Success",0:00:00,0,0,0,"20180908_180136.782/LogFile.txt","","",1
2018-09-08 18:02:33.928 -0400,"Success",0:00:00,0,0,0,"20180908_180233.928/LogFile.txt","","",1
2018-09-08 18:10:47.384 -0400,"Success",0:00:00,0,0,0,"20180908_181047.384/LogFile.txt","","",1
2018-09-08 18:13:07.257 -0400,"Success",0:00:00,0,0,0,"20180908_181307.257/LogFile.txt","","",1
2018-09-08 18:17:10.118 -0400,"Success",0:00:00,0,0,0,"20180908_181710.118/LogFile.txt","","",1
2018-09-08 18:20:04.597 -0400,"Success",0:00:00,0,0,0,"20180908_182004.597/LogFile.txt","","",1
2018-09-08 18:22:32.631 -0400,"Success",0:00:00,0,0,0,"20180908_182232.631/LogFile.txt","","",1
2018-09-08 18:25:47.426 -0400,"Success",0:00:00,0,0,0,"20180908_182547.426/LogFile.txt","","",1
2018-09-08 18:28:30.088 -0400,"Success",0:00:00,0,0,0,"20180908_182830.088/LogFile.txt","","",1
2018-09-08 18:29:50.388 -0400,"Success",0:00:00,0,0,0,"20180908_182950.388/LogFile.txt","","",1
2018-09-08 21:04:14.471 -0400,"Success",0:00:00,0,0,0,"20180908_210414.471/LogFile.txt","","",1
2018-09-08 21:06:02.068 -0400,"Success",0:00:00,0,0,0,"20180908_210602.068/LogFile.txt","","",1
2018-09-08 21:07:19.339 -0400,"Success",0:00:00,0,0,0,"20180908_210719.339/LogFile.txt","","",1
2018-09-08 21:09:50.658 -0400,"Success",0:00:00,0,0,0,"20180908_210950.658/LogFile.txt","","",1
2018-09-08 21:11:48.867 -0400,"Success",0:00:00,0,0,0,"20180908_211148.867/LogFile.txt","","",1
2018-09-08 21:15:32.093 -0400,"Success",0:00:00,0,0,0,"20180908_211532.093/LogFile.txt","","",1
2018-09-08 21:20:03.081 -0400,"Success",0:00:00,0,0,0,"20180908_212003.081/LogFile.txt","","",1
2018-09-10 10:11:53.201 -0400,"Success",0:00:00,0,0,0,"20180910_101153.201/LogFile.txt","","",1
2018-09-10 10:17:01.908 -0400,"Success",0:00:00,0,0,0,"20180910_101701.908/LogFile.txt","","",1
2018-09-10 10:24:18.516 -0400,"Success",0:00:00,0,0,0,"20180910_102418.516/LogFile.txt","","",1
2018-09-10 10:25:33.394 -0400,"Success",0:00:00,0,0,0,"20180910_102533.394/LogFile.txt","","",1
2018-09-10 10:26:49.647 -0400,"Success",0:00:00,0,0,0,"20180910_102649.647/LogFile.txt","","",1
2018-09-10 10:34:01.214 -0400,"Success",0:00:00,0,0,0,"20180910_103401.214/LogFile.txt","","",1
2018-09-10 10:44:15.324 -0400,"Success",0:00:00,0,0,0,"20180910_104415.324/LogFile.txt","","",1
2018-09-10 10:45:37.266 -0400,"Success",0:00:00,0,0,0,"20180910_104537.266/LogFile.txt","","",1
2018-09-10 10:46:50.793 -0400,"Success",0:00:00,0,0,0,"20180910_104650.793/LogFile.txt","","",1
2019-07-31 14:47:13 +0000,"Success",0:00:00,0,0,0,"20190731_104713.347/LogFile.txt","","",1
2019-07-31 15:06:06 +0000,"Success",0:00:00,0,0,0,"20190731_110606.235/LogFile.txt","","",1
2019-07-31 15:24:03 +0000,"Success",0:00:00,0,0,0,"20190731_112403.317/LogFile.txt","","",1
2019-07-31 15:26:03 +0000,"Success",0:00:00,0,0,0,"20190731_112603.849/LogFile.txt","","",1
2019-07-31 15:28:49 +0000,"Success",0:00:00,0,0,0,"20190731_112849.022/LogFile.txt","","",1
2019-07-31 19:02:29 +0000,"Success",0:00:00,0,0,0,"20190731_150229.602/LogFile.txt","","",1
2019-07-31 19:26:51 +0000,"Success",0:00:00,0,0,0,"20190731_152651.255/LogFile.txt","","",1
2019-07-31 19:30:20 +0000,"Success",0:00:00,0,0,0,"20190731_153020.255/LogFile.txt","","",1
2019-07-31 19:33:04 +0000,"Success",0:00:00,0,0,0,"20190731_153304.691/LogFile.txt","","",1
2019-08-01 15:34:28 +0000,"Success",0:00:01,0,0,0,"20190801_113428.949/LogFile.txt","","",1
2019-08-01 15:34:35 +0000,"Success",0:00:01,0,0,0,"20190801_113435.861/LogFile.txt","","",1
2019-08-01 15:34:38 +0000,"Success",0:00:01,0,0,0,"20190801_113438.161/LogFile.txt","","",1
2019-08-01 15:35:09 +0000,"Success",0:00:01,0,0,0,"20190801_113509.418/LogFile.txt","","",1
2019-08-01 15:35:37 +0000,"Success",0:00:02,0,0,0,"20190801_113537.052/LogFile.txt","","",1
2019-08-01 15:35:41 +0000,"Success",0:00:01,0,0,0,"20190801_113541.946/LogFile.txt","","",1
2019-08-01 15:35:48 +0000,"Success",0:00:01,0,0,0,"20190801_113548.610/LogFile.txt","","",1
2019-08-01 15:35:52 +0000,"Success",0:00:01,0,0,0,"20190801_113552.680/LogFile.txt","","",1
2019-08-01 15:37:30 +0000,"Success",0:00:01,0,0,0,"20190801_113730.948/LogFile.txt","","",1
